Link Recipe Title Recipe Categories Ingredients List
https://www.jamieoliver.com/recipes/sweets-recipes/brigadeiros/, Brigadeiros, Chocolate|Vegetarian|Gluten-free|Brazilian, condensed milk|cocoa powder|sea salt|butter|vanilla pod|chocolate sprinkles
https://www.jamieoliver.com/recipes/fruit-recipes/strawberry-cream-sandwich-sponge/, Strawberry & cream sandwich sponge, Fruit|Afternoon tea|Mother's day|Wimbledon, butter|white caster sugar|vanilla extract|eggs|self-raising flour|baking powder|milk|double cream|vanilla pod|icing sugar|strawberries
https://www.jamieoliver.com/recipes/chocolate-recipes/chocolate-mousse-with-prunes/, Chocolate mousse with prunes, Chocolate|Gluten-free|Vegetarian, dark chocolate|double cream|eggs|golden caster sugar|dried prunes|whisky|unsweetened orange juice
https://www.jamieoliver.com/recipes/fruit-recipes/italian-style-bakewell-tart/, Italian-style bakewell tart, Fruit|Afternoon tea|Vegetarian|Italian, plums|rosemary|icing sugar|all-butter shortcrust pastry|flaked almonds|butter |golden caster sugar|eggs|oranges|lemons|almond extract|ground almonds|plain flour|icing sugar|limoncello
https://www.jamieoliver.com/recipes/chocolate-recipes/chocolate-truffle-chestnut-torte-with-honeycomb/, Chocolate truffle chestnut torte, Chocolate|Christmas|Thanksgiving|Vegetarian, plain flour|cocoa powder|caster sugar|butter |vanilla extract|egg yolks|dark chocolate |sweetened chestnut purée|double cream|golden syrup|caster sugar|bicarbonate of soda
https://www.jamieoliver.com/recipes/fruit-recipes/lemon-sorbet/, Lemon sorbet, Dairy-free|Vegetarian|Gluten-free|Vegan, caster sugar|unwaxed lemons 
https://www.jamieoliver.com/recipes/fruit-recipes/rhubarb-sorbet-with-pistachio-brittle/, Rhubarb sorbet with pistachio brittle, Fruit|Dairy-free|Gluten-free|Vegan, rhubarb|caster sugar|lime|vegetable oil|matcha powder |pistachios
https://www.jamieoliver.com/recipes/fruit-recipes/roasted-banana-cinnamon-ice-cream/, Roasted banana & cinnamon ice cream, Fruit|Al Fresco|Alfresco|Gluten-free, bananas|oranges|runny honey|ground cinnamon|milk|natural yoghurt|dark chocolate 
https://www.jamieoliver.com/recipes/fruit-recipes/pina-colada-fro-yo/, Piña colada fro-yo, Fruit|Al Fresco|Alfresco|Gluten-free, Greek-style coconut yoghurt|frozen chopped tropical fruit|dried tropical fruit|ice cream scones
https://www.jamieoliver.com/recipes/uncategorised-recipes/epic-ice-cream-cake/, Epic ice cream cake, Aussie Christmas|Australia day|Party food|Vegetarian, butter|light brown sugar|egg|ground almonds|self-raising flour|cocoa powder|baking powder|dark chocolate |milk|ice cream 
https://www.jamieoliver.com/recipes/fruit-recipes/cherry-flans/, Cherry flans, Fruit|Gluten-free|Vegetarian, cherries|kirsch|sugar|milk|single cream|lemon|eggs|egg yolks|sugar
https://www.jamieoliver.com/recipes/fruit-recipes/fried-cox-apples-with-cinnamon-sugar/, Fried cox apples with cinnamon sugar, Fruit|Bonfire night recipes|Vegetarian|Gluten-free, butter|Cox orange pippin apple|lemon|caster sugar|ground cinnamon|calvados
https://www.jamieoliver.com/recipes/uncategorised-recipes/lemon-amp-pistachio-cannoli/, Lemon & pistachio cannoli, Afternoon tea|Party food|Vegetarian|Italian, plain flour|caster sugar|bicarbonate of soda|ground cinnamon|lemon|marsala wine|egg|butter|sunflower oil|icing sugar|ricotta cheese|mascarpone cheese|Greek-style yoghurt|lemons|candied lemon peel|pistachios
https://www.jamieoliver.com/recipes/fruit-recipes/plum-sorbet/, Plum sorbet, Fruit|Al Fresco|Alfresco|Gluten-free, plums|sugar|egg white|lemon
https://www.jamieoliver.com/recipes/fruit-recipes/plum-lattice-pie/, Plum lattice pie, Fruit|Vegetarian, plain flour|icing sugar|butter|egg yolks|milk|caster sugar|flaked almonds|plums |butter|caster sugar|cinnamon|ground ginger|cornflour
https://www.jamieoliver.com/recipes/chocolate-recipes/chocolate-guinness-cake/, Chocolate Guinness Cake, Chocolate|Afternoon tea|Father's day|Party food, butter|dark chocolate |Guinness|plain flour|cocoa powder|baking powder|eggs|golden caster sugar|sour cream|icing sugar
https://www.jamieoliver.com/recipes/fruit-recipes/soaked-pistachio-citrus-cake/, Soaked pistachio & citrus cake, Fruit|Afternoon tea|Vegetarian, butter|eggs|sugar|ground pistachios|semolina|lemon|no-peel orange marmalade|dried mint|pistachios|lemons|sugar
https://www.jamieoliver.com/recipes/fruit-recipes/rainbow-jelly/, Rainbow jelly, Fruit|Al Fresco|Alfresco|Party food, vegetable oil|vege-gel 
https://www.jamieoliver.com/recipes/vegetables-recipes/chai-spiced-carrot-cake/, Chai spiced carrot cake, Vegetables|Afternoon tea|Easter treats|Vegetarian, vegetable oil|carrots|lemon|sultanas|pecans|plain flour|baking powder|ground cinnamon|ground cardamom|ground cloves|ground anise|ground nutmeg|candied ginger in syrup|black tea bag|caster sugar|eggs|caster sugar|light brown sugar|flaked coconut
https://www.jamieoliver.com/recipes/fruit-recipes/blackberry-fool/, Blackberry fool, Fruit, vanilla pod|blackberries|caster sugar|lemon|double cream|Greek yoghurt
https://www.jamieoliver.com/recipes/fruit-recipes/rhubarb-strawberry-pavlova/, Rhubarb & strawberry pavlova, Fruit|Al Fresco|Alfresco|Dinner Party, egg whites|white caster sugar|white chocolate|rhubarb|strawberries|vanilla pod|more if needed|double cream|white caster sugar|vanilla extract
https://www.jamieoliver.com/recipes/dessert-recipes/almond-honey-dairy-free-ice-cream/, Almond & honey dairy-free ice cream, Dairy-free|Vegetarian|Gluten-free, almond milk|hazelnut milk|sugar|runny honey|soya yoghurt|spash of amaretto
https://www.jamieoliver.com/recipes/rice-recipes/ashley-s-sticky-rice-mango/, Ashley's sticky rice mango, Rice|Gluten-free|Dairy-free|Vegan, Thai sticky rice|coconut milk|brown sugar|mangos
https://www.jamieoliver.com/recipes/chocolate-recipes/chocolate-whoopie-pies/, Chocolate whoopie pies, Chocolate|Christmas|Party food, plain flour|cocoa powder|bicarbonate of soda|dark chocolate|butter|egg|light muscovado sugar|caster sugar|soured cream|white chocolate chips|white chocolate|icing sugar|butter|vanilla extract|dark chocolate|single cream|light muscovado sugar
https://www.jamieoliver.com/recipes/cheese-recipes/neapolitan-easter-tart/, Neapolitan Easter tart, Cheese|Easter treats|Vegetarian, cooked wheat|milk|vanilla extract|lemon|ricotta cheese|egg yolks|icing sugar|candied peel|orange blossom water|orange|egg whites|butter|plain flour|caster sugar|lemon|eggs
https://www.jamieoliver.com/recipes/fruit-recipes/baked-berries-with-brandy-mascarpone/, Baked berries with brandy & mascarpone, Fruit|Vegetarian|Gluten-free, berries|brandy|soft dark brown sugar|mascarpone
https://www.jamieoliver.com/recipes/uncategorised-recipes/ginger-treacle-cake-with-ice-cream/, Ginger & treacle cake with ice cream, Party food|Strawberry|Vegetarian, plain flour|ground ginger|baking powder|ground cinnamon|ground cloves|ground nutmeg|light molasses|light brown sugar|butter|milk|crème fraîche|orange|brandy|eggs|strawberries|golden rum|icing sugar|vanilla ice cream slab
https://www.jamieoliver.com/recipes/fruit-recipes/pineapple-coconut-cake/, Pineapple & coconut cake, Fruit|Afternoon tea|Mother's day|Party food, pineapple|butter|caster sugar|eggs|sour cream|self-raising flour|bicarbonate of soda|desiccated coconut|icing sugar
https://www.jamieoliver.com/recipes/fruit-recipes/poached-peaches-or-apricots-lemongrass/, Poached peaches or apricots & lemongrass, Fruit|Al Fresco|Alfresco|Aussie Christmas, lemongrass|sugar|apricots
https://www.jamieoliver.com/recipes/fruit-recipes/hot-cross-muffins/, Hot cross muffins, Fruit|Easter treats|Gluten-free|Vegetarian, butter |light muscovado sugar|ground almonds|buckwheat flour |ground mixed spice|gluten-free baking powder|sea salt|orange|eggs |dried fruit |dried cranberries|eating apple |icing sugar
https://www.jamieoliver.com/recipes/fruit-recipes/vegan-toffee-apple-upside-down-cake/, Vegan toffee apple upside-down cake, Fruit|Afternoon tea|Dairy-free|Vegan, vegan margarine|dessert apples|muscovado sugar|plain flour|bicarbonate of soda|spice|sunflower oil|vinegar|lemon|walnuts
https://www.jamieoliver.com/recipes/fruit-recipes/pomegranate-clementine-sorbet/, Pomegranate & clementine sorbet, Fruit|Christmas|Aussie Christmas|Thanksgiving, granulated sugar|clementines|lemon|pomegranate juice
https://www.jamieoliver.com/recipes/chocolate-recipes/vegan-chocolate-tart-with-rhubarb/, Vegan chocolate tart with rhubarb, Chocolate|Afternoon tea|Easter treats|Mother's day, soya milk|cardamom pods|sugar|cornflour|dark vegan chocolate |vanilla extract|plain flour|icing sugar|ground ginger|soya margarine|rhubarb|sugar|ginger cordial|orange
https://www.jamieoliver.com/recipes/fruit-recipes/stuffed-fruit-crumble/, Stuffed fruit crumble, Fruit|Dairy-free|Gluten-free|Vegetarian, cardamom pods|vanilla pod|caster sugar|desiccated coconut|egg white|orange|any soft stone fruit
https://www.jamieoliver.com/recipes/chocolate-recipes/double-choc-brownies/, Double-choc brownies, Chocolate|Afternoon tea|Easter treats|Mother's day, butter|self-raising flour|sugar|vanilla extract|eggs|dark chocolate|white chocolate|hazelnuts|cocoa powder
https://www.jamieoliver.com/recipes/chocolate-recipes/chocolate-amp-banoffee-whoopie-pies/, Chocolate & banoffee whoopie pies, Chocolate|Party food|Vegetarian|American, cocoa powder|self-raising flour|sugar|milk|rapeseed oil|egg|dulce de leche|bananas|icing sugar
https://www.jamieoliver.com/recipes/fruit-recipes/cranberry-bakewell/, Cranberry bakewell, Fruit|Aussie Christmas|Christmas|Thanksgiving, sweet shortcrust pastry|dehydrated|orange|defrosted|golden caster sugar|star anise|ground cinnamon|vanilla paste|ground almonds|plain flour|golden caster sugar|butter|eggs|Cointreau|orange|icing sugar
https://www.jamieoliver.com/recipes/fruit-recipes/cherry-clafoutis/, Cherry clafoutis, Fruit|Vegetarian|French, butter|sugar|cherries|icing sugar|plain flour|baking powder|eggs|sugar|milk|vanilla extract
https://www.jamieoliver.com/recipes/fruit-recipes/winter-ginger-pear-and-almond-cake/, Winter ginger  pear and almond cake, Fruit|New Year party picks|Gluten-free|Vegetarian, butter|caster sugar|egs|ground almonds|ginger|vanilla pod|caster sugar|pears|butter
https://www.jamieoliver.com/recipes/uncategorised-recipes/shortcake-curds-marmalade/, Shortcake  curds & marmalade, Burns Night Specials|Mother's day|Afternoon tea|Vegetarian, lemons|eggs|butter|sugar|goat's curd|bitter marmalade|whole blanched almonds|white breadcrumbs|butter|caster sugar|orange|flour
https://www.jamieoliver.com/recipes/chocolate-recipes/hazelnut-honey-cake/, Hazelnut honey cake, Chocolate|Mother's day|Party food|Easter treats, butter|runny honey|eggs|ground hazelnuts|wholemeal self-raising flour|baking powder|dark chocolate |butter|single cream
https://www.jamieoliver.com/recipes/chocolate-recipes/salted-caramel-brownies/, Salted caramel brownies, Chocolate|Afternoon tea|Easter treats|Father's day, butter|dark chocolate |golden caster sugar|eggs|plain flour|vanilla pod|double cream|salted butter|caster sugar|golden syrup
https://www.jamieoliver.com/recipes/chocolate-recipes/cherry-brownies/, Cherry brownies, Chocolate|Afternoon tea|Easter treats|Father's day, butter|dark chocolate |cherries|roasted pecans|caster sugar|cocoa powder|plain flour|baking powder|eggs|dark chocolate
https://www.jamieoliver.com/recipes/uncategorised-recipes/lemon-rosemary-cakes/, Lemon & rosemary cakes, Afternoon tea|Mother's day|Party food|Picnic, butter|plain flour|baking powder|icing sugar|ground almonds|egg whites|olive oil|runny honey|lemons|flaked almonds|rosemary|lemons|rosemary|caster sugar
https://www.jamieoliver.com/recipes/chocolate-recipes/fridge-cake/, Fridge cake, Chocolate|Christmas|Father's day|Easter treats, amaretti biscuits|sour cherries|pistachios|desiccated coconut|dark chocolate |butter|golden syrup|cocoa powder
https://www.jamieoliver.com/recipes/fruit-recipes/marmalade-cake/, Marmalade cake, Fruit|Party food|Easter treats|Vegetarian, butter|oranges|demerara sugar|golden caster sugar|fine-cut marmalade|eggs|self-raising flour|ground almonds
https://www.jamieoliver.com/recipes/uncategorised-recipes/double-ginger-cake/, Double ginger cake, Afternoon tea|Mother's day|Party food|Vegetarian, stem ginger in syrup|butter|golden syrup|dark muscovado sugar|self-raising flour|ground ginger|ground cinnamon|eggs|milk|light muscovado sugar
https://www.jamieoliver.com/recipes/uncategorised-recipes/confetti-cake/, Confetti cake, Party food|Vegetarian, butter|plain flour|icing sugar|egg whites|caster sugar|cream of tartar|vanilla extract|lemon|icing sugar|butter|milk|hundred and thousands
https://www.jamieoliver.com/recipes/eggs-recipes/maple-crepe-cake-with-caramelised-pancetta/, Maple crepe cake with caramelised pancetta, Eggs|Party food|Pancake day, plain flour|butter|pancetta|maple syrup|pecans|golden caster sugar|butter|icing sugar|maple syrup
https://www.jamieoliver.com/recipes/uncategorised-recipes/the-best-coffee-walnut-cake/, The best coffee & walnut cake, Afternoon tea|Easter treats|Mother's day|Party food, butter|walnuts|sugar|eggs|self-raising flour|baking powder|cold espresso|unsalted|icing sugar|strong espresso|icing sugar|strong espresso
https://www.jamieoliver.com/recipes/uncategorised-recipes/treacle-tart/, Treacle tart, St. George's Day|Vegetarian|British, butter|molasses|golden syrup|porridge oats|breadcrumbs|lemon|eggs|butter|sugar|flour
https://www.jamieoliver.com/recipes/uncategorised-recipes/queen-of-puddings/, Queen of puddings, Christmas|Dinner Party|Easter treats|Mother's day, butter|milk|sugar|white breadcrumbs|lemon|eggs|raspberry jam
https://www.jamieoliver.com/recipes/fruit-recipes/summer-pudding/, Summer pudding, Fruit|Al Fresco|Alfresco|Party food, olive oil|summer berries|sugar|orange|vanilla paste|white bread|red berry jam
https://www.jamieoliver.com/recipes/fruit-recipes/christmas-colchester-pudding/, Christmas colchester pudding, Christmas|Vegetarian|Gluten-free|British, tapioca|milk|vanilla extract|caster sugar|clementine|egg yolks|vanilla pod|double cream|flaked almonds|icing sugar|oranges|gold leaf|berries|caster sugar|Cointreau|egg whites|caster sugar|natural pink food colouring
https://www.jamieoliver.com/recipes/fruit-recipes/dolly-s-bramble-trifle/, Dolly’s bramble trifle, Fruit|Christmas|Dinner Party|Easter treats, ready-made madeira sponge|sweet sherry|amaretti biscuits|brambles|double cream|milk|double cream|egg yolks|sugar|cornflour
https://www.jamieoliver.com/recipes/eggs-recipes/cambridge-burnt-cream/, Cambridge burnt cream, Eggs|Dinner Party|Easter treats|St. George's Day, double cream|milk|vanilla pod|egg yolk|sugar
https://www.jamieoliver.com/recipes/fruit-recipes/raspberry-burnt-cream/, Raspberry burnt cream, Fruit|Easter treats|Mother's day|Party food, vanilla pod|double cream|single cream|egg yolks|golden caster sugar|raspberries
https://www.jamieoliver.com/recipes/fruit-recipes/citrus-poached-pears/, Citrus-poached pears, Fruit|Dinner for two|Romantic meals|Gluten-free, lemon|orange|cinnamon |granulated sugar|pears|double cream
https://www.jamieoliver.com/recipes/chocolate-recipes/chocolate-mousse-amp-compote/, Chocolate mousse & compote, Chocolate|Dinner Party|Easter treats|Mother's day, dark chocolate |eggs|sugar|double cream|cocoa powder|cherry compote|brandy
https://www.jamieoliver.com/recipes/fruit-recipes/limoncello-amp-fruit-salad-fro-yo/, Limoncello & fruit salad fro-yo, Fruit|Al Fresco|Alfresco|Australia day, frozen|natural yoghurt|runny honey|limoncello|ice-cream cones
https://www.jamieoliver.com/recipes/uncategorised-recipes/sweet-fritters-with-dulce-de-leche-ice-cream/, Sweet fritters with dulce de leche ice cream, Dinner Party|Vegetarian, bicarbonate of soda|goat's milk|cow's milk|caster sugar|cinnamon|vanilla pod|single cream|egg yolks|caster sugar|dulche de leche|ground cinnamon|caster sugar|icing sugar|egg|plain flour|whole milk|baking powder|sunflower oil
https://www.jamieoliver.com/recipes/fruit-recipes/raspberry-agave-amp-vanilla-frozen-yoghurt/, Raspberry  agave & vanilla frozen yoghurt, Fruit|Al Fresco|Alfresco|Party food, raspberries|vanilla pod|agave nectar|plain yoghurt
https://www.jamieoliver.com/recipes/fruit-recipes/avocado-ice-cream/, Avocado ice cream, Fruit|Al Fresco|Alfresco|Australia day, vanilla pods|sugar|lemon|lime|avocados|whole milk
https://www.jamieoliver.com/recipes/fruit-recipes/key-lime-pie/, Key lime pie, Fruit|Party food|Vegetarian|American, egg yolks|condensed milk|limes|double cream|butter|digestive biscuits|caster sugar
https://www.jamieoliver.com/recipes/fruit-recipes/whisky-simnel-cake/, Whisky Simnel Cake, Fruit|Easter treats|Vegetarian, stem ginger|sultanas|currants|peel|glacé cherries|orange|Scotch whisky|soft butter|light brown sugar|self-raising flour|eggs|spice|marzipan|apricot jam|egg
https://www.jamieoliver.com/recipes/uncategorised-recipes/kourabiethes/, Kourabiethes, Afternoon tea|Easter treats|Vegetarian|Greek, walnuts|butter |icing sugar|brandy|egg yolk|plain flour|baking powder|orange blossom water
https://www.jamieoliver.com/recipes/eggs-recipes/crema-catalana/, Crema Catalana, Eggs|Dinner Party|Easter treats|Romantic meals, whole milk|orange|lemon|cinnamon|vanilla pod|egg yolks|sugar|cornflour
https://www.jamieoliver.com/recipes/chocolate-recipes/baumkuchen/, Baumkuchen, Chocolate|Aussie Christmas|Christmas|Vegetarian, butter|golden marzipan|single cream|sugar|eggs|vanilla extract|orange|self-raising flour|cornflour|thin-cut marmalade|dark chocolate |spiced run|toasted flaked almonds
https://www.jamieoliver.com/recipes/fruit-recipes/pineapple-tatin/, Pineapple tatin, Fruit|Dinner Party|Vegetarian|French, frozen all butter puff pastry |pineapple |butter|caster sugar
https://www.jamieoliver.com/recipes/fruit-recipes/croustade-apple-tart/, Croustade (apple tart), Fruit|Afternoon tea|Dinner Party|Easter treats, Chantecler|armagnac|butter|filo pastry |caster sugar|vanilla extract|lemon|rosemary
https://www.jamieoliver.com/recipes/fruit-recipes/souffle-omelette-with-vanilla-apricots/, Souffle omelette with vanilla apricots, Fruit|Dinner for two|Mother's day|Gluten-free, apricots|orange-blossom honey|egg|vanilla sugar|butter|icing sugar|hazelnuts
https://www.jamieoliver.com/recipes/chocolate-recipes/croquembouche/, Croquembouche, Chocolate|Party food|French, butter|golden caster sugar|plain flour|eggs|dulce de leche |golden granulated sugar|dark chocolate |single cream
https://www.jamieoliver.com/recipes/uncategorised-recipes/panforte/, Panforte, Aussie Christmas|Christmas|Dairy-free|Vegetarian, rice paper|hazelnuts|candied peel|plain flour|dried figs|vin santo|runny honey|golden caster sugar|cardamom pods|ground cinnamon|ground cloves|whole nutmeg|icing sugar
https://www.jamieoliver.com/recipes/chocolate-recipes/chocolate-calzoni/, Chocolate calzone, Chocolate|Dinner Party|Party food|Vegetarian, tip 00 flour|yeast|caster sugar|hazelnuts|golden caster sugar|dark chocolate |double cream|butter
https://www.jamieoliver.com/recipes/fruit-recipes/dutch-baby-pancakes-with-roasted-plums/, Dutch baby pancakes with roasted plums, Fruit|Pancake day|Christmas|Vegetarian, butter|eggs|single cream|milk|plain flour|golden caster sugar|cinnamon|plums|orange|golden caster sugar
https://www.jamieoliver.com/recipes/chocolate-recipes/chocolate-cherry-hot-cross-buns/, Chocolate cherry hot cross buns, Chocolate|Easter treats|Vegetarian, sour cherries|orange juice|milk|butter|egg|jam|strong bread flour|ground cinnamon|cocoa powder|dry yeast|milk chocolate chips|caster sugar|plain flour|runny honey
https://www.jamieoliver.com/recipes/chocolate-recipes/raw-chocolate-cake/, Raw chocolate cake, Chocolate|Party food|Mother's day|Dairy-free, pecan nuts|medjool dates|dried figs|raw honey|raw cacao powder|vanilla extract|cacao butter|hazelnuts|raw cacao powder|raw honey|coconut oil|cacao powder|raw dark agave nectar|bee pollen
https://www.jamieoliver.com/recipes/chocolate-recipes/profiteroles/, Profiteroles, Chocolate|Party food|Christmas|Vegetarian, pistachios|double cream|icing sugar|vanilla essence|dark chocolate |butter|plain flour|eggs
https://www.jamieoliver.com/recipes/fruit-recipes/roasted-grapes-with-cheese/, Roasted grapes with cheese, Fruit|Dinner Party|Al Fresco|Alfresco, black grapes|thyme|golden caster sugar|extra virgin olive oil|red wine vinegar|Westcombe Cheddar cheese|crème fraîche|Tunworth cheese |sage|bread|walnuts
https://www.jamieoliver.com/recipes/fruit-recipes/saffron-poached-pears/, Saffron-poached pears, Fruit|Christmas|Dinner Party|Dinner for two, pears|cardamom pods|caster sugar|vanilla pod|mg saffron|cinnamon
https://www.jamieoliver.com/recipes/bread-recipes/kugelhopf/, Kugelhopf, Bread|Christmas, butter|plain flour|candied peel|raisins|brandy|orange blossom water|dried active yeast|cardamom pods|whole milk|sugar|ground cinnamon|whole nutmeg|buttermilk|eggs|egg yolk|lemon|vanilla extract|whole almonds|icing sugar
https://www.jamieoliver.com/recipes/chocolate-recipes/chocolate-caramel-tart-with-hazelnuts/, Chocolate & caramel tart with hazelnuts, Chocolate|Christmas|Mother's day|Party food, plain flour|cocoa|icing sugar|butter|egg yolk|caster sugar|runny honey|double cream|butter|blanched hazelnuts|caster sugar|caster sugar|glucose syrup
https://www.jamieoliver.com/recipes/fruit-recipes/christmas-cake-trifle/, Christmas cake trifle, Fruit|Christmas, mango|pineapple|pomegranate|dark rum|flaked almonds|granulated sugar|golden rum|fruit cake|custard|cherry jam|clementines|double cream|dark chocolate 
https://www.jamieoliver.com/recipes/fruit-recipes/sour-cherry-stollen/, Sour cherry stollen, Fruit|Christmas|Afternoon tea|Vegetarian, dried sour cherries|kirsch|butter|plain flour|milk|dried yeast|caster sugar|egg|peel|whole almonds|ground cinnamon|almond paste|icing sugar|clementine
https://www.jamieoliver.com/recipes/chocolate-recipes/chocolate-chestnut-yule-log/, Chocolate & chestnut yule log, Chocolate|Christmas, walnuts|baking powder|eggs|caster sugar|plain flour|cocoa powder|sweet sherry|dark chocolate |icing sugar|butter|double cream|sweetened chestnut purée
https://www.jamieoliver.com/recipes/uncategorised-recipes/salted-caramel-fudge/, Salted caramel fudge, Christmas, sugar|double cream|butter|sea salt
https://www.jamieoliver.com/recipes/fruit-recipes/roasted-pear-with-walnut-ginger-filling/, Roasted pear with walnut & ginger filling, Fruit|Christmas|Vegetarian|Vegan, comice pears|ground cinnamon|caraway seeds|walnut halves|pine nuts|stem ginger
https://www.jamieoliver.com/recipes/fruit-recipes/grilled-peaches-with-brandy-amp-bay/, Grilled peaches with brandy & bay, Fruit|Aussie Christmas|Christmas|Dinner Party, peaches|brandy|orange|vanilla pod|sugar|bay leaves|Italian biscotti|crème fraîche
https://www.jamieoliver.com/recipes/chocolate-recipes/chocolate-biscotti/, Chocolate biscotti, Chocolate|Christmas|Dairy-free|Vegetarian, plain flour|cocoa powder|caster sugar|dark chocolate |pistachios|dried cranberries|baking powder|eggs|vanilla extract
https://www.jamieoliver.com/recipes/chocolate-recipes/black-forest-frozen-cheesecake/, Black forest frozen cheesecake, Chocolate|Dinner Party|Christmas|Party food, butter|dark chocolate biscuits|dark cherries in syrup|clementines|caster sugar|eggs|double cream|Philadelphia plain cream cheese|vanilla extract|dark chocolate|double cream|butter|clementine
https://www.jamieoliver.com/recipes/uncategorised-recipes/spiced-flapjacks/, Spiced flapjacks, Aussie Christmas|Christmas|Thanksgiving|Vegetarian, butter|chestnuts|pistachios|oranges|cardamom pods|caraway seeds|golden syrup|light soft brown sugar|oats
https://www.jamieoliver.com/recipes/uncategorised-recipes/pecan-buttered-rum-pie/, Pecan & buttered rum pie, Thanksgiving, spiced golden rum|whole nutmeg|eggs|caster sugar|white chocolate|vanilla pod|single cream|Nut pastry|walnuts|plain flour|icing sugar|butter|vanilla extract|Nut brittle|pecans|caster sugar
https://www.jamieoliver.com/recipes/chocolate-recipes/chocolate-pumpkin-loaf/, Chocolate & pumpkin loaf, Chocolate|Thanksgiving|Halloween recipes, butter|plain flour|cocoa powder|baking powder|bicarbonate of soda|ground cinnamon|whole nutmeg|butternut squash|buttermilk|milk chocolate|vanilla extract|caster sugar|dark brown sugar|eggs|Ginger icing|ginger|clementine|icing sugar
https://www.jamieoliver.com/recipes/chocolate-recipes/flourless-chocolate-cake/, Flourless chocolate cake, Chocolate|Afternoon tea|Christmas|Dinner Party, butter|dark chocolate |strong coffee|eggs|golden caster sugar|cocoa powder
https://www.jamieoliver.com/recipes/chocolate-recipes/food-allergy-mums-really-chocolatey-chocolate-cake/, Food Allergy Mums' really chocolatey chocolate cake, Chocolate|Afternoon tea|Easter treats|Party food, Cake|rice milk|cider vinegar|caster sugar|gluten-free self-raising flour|cocoa powder|gluten-free baking powder|bicarbonate of soda|xanthan gum|salt|sunflower oil|vanilla extract|Icing|dairy-free sunflower spread|icing sugar|cocoa powder|dairy-free dark chocolate |To decorate|berries
https://www.jamieoliver.com/recipes/uncategorised-recipes/pistachio-lemon-thyme-nougat/, Pistachio  lemon & thyme nougat, Christmas, rice paper|glucose syrup|caster sugar|clear honey|pistachio nuts|lemon|thyme|egg whites
https://www.jamieoliver.com/recipes/fruit-recipes/amalfi-lemon-layer-cake/, Amalfi lemon layer cake, Mother's day|Party food|Vegetarian|Italian, plain flour|golden caster sugar|baking powder|salt|sunflower oil|egg whites|lemons|lemon juice|cream of tartar|Lemon curd:|egg yolks|golden caster sugar|lemon juice|lemons|yuzu juice|butter|Lemon confit:|lemons|golden caster sugar|Meringue drops:|egg whites|white caster sugar|lemons|Tahitian vanilla buttercream:|egg whites|golden caster sugar|butter|vanilla extract
https://www.jamieoliver.com/recipes/fruit-recipes/prosecco-jelly/, Prosecco jelly, Dinner Party|Party food|St. George's Day|Wimbledon, Prosecco|lemon juice|leaves of gelatine|elderflower cordial|plums and seasonal berries|mint|edible flowers|pouring cream
https://www.jamieoliver.com/recipes/fruit-recipes/jools-favourite-smoothies-ice-lollies/, Jools’ favourite smoothies & ice lollies, Fruit|Lighter New Year|Strawberry|Vegetarian, for a berry smoothie:|mug of frozen berries|mug of unsweetened almond milk|natural yoghurt|super-ripe banana|porridge oats|seeds|for a mango|mug of frozen mango pieces|mug of unsweetened almond milk|natural yoghurt|super-ripe banana|porridge oats |seeds|mint|passion fruits|desiccated coconut
https://www.jamieoliver.com/recipes/rice-recipes/jools-easy-creamy-rice-pudding/, Jools’ easy creamy rice pudding, Rice|Vegetarian, pudding rice|regular milk|runny honey|vanilla paste|blueberries|banana
https://www.jamieoliver.com/recipes/fruit-recipes/fruity-frozen-yoghurt/, Fruity frozen yoghurt, Fruit|Alfresco|Party food|Strawberry, banana|fruit|runny honey|natural yoghurt|raspberries
https://www.jamieoliver.com/recipes/fruit-recipes/royal-charlotte-lemon-drizzle-cake/, Royal Charlotte lemon drizzle cake, Easter treats|Mother's day|Party food|Vegetarian, butter|self-raising flour|golden caster sugar|eggs|natural yellow food colouring|lemons|For the icing|icing sugar|butter|vanilla pod|cream cheese|For the drizzle topping|icing sugar|lemon curd|edible flowers
https://www.jamieoliver.com/recipes/fruit-recipes/orange-polenta-cake/, Orange & polenta cake, Fruit|Mother's day|Gluten-free|Vegetarian, butter|demerara sugar|eggs|vanilla essence|ground almonds|coarse polenta|oranges|orange blossom water|gluten-free baking powder|cardamom pods|orange juice|orange blossom water|golden caster sugar
https://www.jamieoliver.com/recipes/chocolate-recipes/vegan-chocolate-pots/, Vegan chocolate pots, Chocolate|Dinner Party|Party food|New Year party picks, dairy-free dark chocolate |silken tofu|maple syrup|lime|vanilla bean paste|dark rum|dried chilli flakes|sea salt
https://www.jamieoliver.com/recipes/fruit-recipes/cranachan-raspberry-cake/, Cranachan raspberry cake, Burns Night Specials|Vegetarian|British, butter|brown sugar|eggs|Scottish honey|whisky|self-raising flour|Scottish oats|frozen raspberries|granola
https://www.jamieoliver.com/recipes/fruit-recipes/humble-stone-fruit-crumble/, Humble stone-fruit crumble, Fruit|Alfresco|Strawberry|Sunday lunch, yellow plums - trimmed|strawberries|soft brown sugar|orange|lemon verbena|plain flour|butter|stem ginger|rolled oats
